datetime,option_symbol,action,order_size,price,pnl,day,type,strike,idx,expiration_date
2024-03-08T15:18:17.222182225Z,SPX   240315C05000000,S,50,190.7,251999.9999999999,2024-03-08,C,5000.0,4,2024-03-15
2024-03-08T15:18:17.222182225Z,SPX   240315C05000000,S,50,190.7,265499.99999999994,2024-03-08,C,5000.0,3,2024-03-15
2024-03-08T15:18:17.222182225Z,SPX   240315C05000000,S,50,190.7,290000.0,2024-03-08,C,5000.0,1,2024-03-15
2024-03-08T15:18:17.222182225Z,SPX   240315C05000000,S,50,190.7,248999.9999999999,2024-03-08,C,5000.0,5,2024-03-15
2024-03-08T15:18:17.222182225Z,SPX   240315C05000000,S,50,190.7,248999.9999999999,2024-03-08,C,5000.0,6,2024-03-15
2024-03-08T15:18:17.222182225Z,SPX   240315C05000000,S,50,190.7,248999.9999999999,2024-03-08,C,5000.0,7,2024-03-15
2024-03-08T15:18:17.222182225Z,SPX   240315C05000000,S,50,190.7,248999.9999999999,2024-03-08,C,5000.0,8,2024-03-15
2024-03-08T15:21:42.044875205Z,SPX   240315C05025000,S,50,164.9,219000.0000000001,2024-03-08,C,5025.0,3,2024-03-15
2024-03-08T15:21:42.044875205Z,SPX   240315C04975000,S,50,213.5,210999.9999999999,2024-03-08,C,4975.0,1,2024-03-15
2024-03-08T15:24:07.395606451Z,SPX   240315C04900000,S,50,285.5,253499.9999999999,2024-03-08,C,4900.0,1,2024-03-15
2024-03-08T15:24:07.395606451Z,SPX   240315C04900000,S,50,285.5,219500.0000000001,2024-03-08,C,4900.0,2,2024-03-15
2024-03-08T15:24:07.395606451Z,SPX   240315C04900000,S,50,285.5,219500.0000000001,2024-03-08,C,4900.0,3,2024-03-15
2024-03-08T15:33:07.662117511Z,SPX   240315C05040000,S,50,149.8,231500.0000000001,2024-03-08,C,5040.0,1,2024-03-15
2024-03-08T15:36:35.377232360Z,SPX   240315C04800000,S,50,381.6,219000.0000000001,2024-03-08,C,4800.0,9,2024-03-15
2024-03-08T15:37:58.325515871Z,SPX   240315C04000000,S,50,1180.3,223999.99999999977,2024-03-08,C,4000.0,8,2024-03-15
2024-03-08T15:37:58.325515871Z,SPX   240315C04000000,S,50,1180.3,223999.99999999977,2024-03-08,C,4000.0,9,2024-03-15
2024-03-08T15:37:58.326022591Z,SPX   240315C04000000,S,50,1180.3,227999.99999999953,2024-03-08,C,4000.0,4,2024-03-15
2024-03-08T15:37:58.326022591Z,SPX   240315C04000000,S,50,1180.3,223999.99999999977,2024-03-08,C,4000.0,5,2024-03-15
2024-03-08T15:37:58.326022591Z,SPX   240315C04000000,S,50,1180.3,223999.99999999977,2024-03-08,C,4000.0,6,2024-03-15
2024-03-08T15:37:58.326613533Z,SPX   240315C04000000,S,50,1180.3,227999.99999999953,2024-03-08,C,4000.0,3,2024-03-15
2024-03-08T15:37:58.326613533Z,SPX   240315C04000000,S,50,1180.3,265000.0,2024-03-08,C,4000.0,2,2024-03-15
2024-03-08T15:38:40.005500177Z,SPX   240315C04000000,S,50,1180.0,220499.99999999953,2024-03-08,C,4000.0,11,2024-03-15
2024-03-08T15:46:28.778263243Z,SPX   240315C04700000,S,50,478.5,228499.9999999999,2024-03-08,C,4700.0,1,2024-03-15
2024-03-08T15:53:00.595515123Z,SPX   240315C04800000,S,50,383.5,240500.0000000001,2024-03-08,C,4800.0,2,2024-03-15
2024-03-08T15:53:00.716848626Z,SPX   240315C04800000,S,50,383.5,240500.0000000001,2024-03-08,C,4800.0,3,2024-03-15
2024-03-08T15:53:00.716848626Z,SPX   240315C04800000,S,50,383.5,240500.0000000001,2024-03-08,C,4800.0,4,2024-03-15
2024-03-08T15:53:00.848687508Z,SPX   240315C04800000,S,50,382.9,225499.99999999985,2024-03-08,C,4800.0,7,2024-03-15
2024-03-08T15:53:00.848687508Z,SPX   240315C04800000,S,50,382.9,225499.99999999985,2024-03-08,C,4800.0,8,2024-03-15
2024-03-08T15:53:00.970992798Z,SPX   240315C04800000,S,50,383.0,238000.0000000001,2024-03-08,C,4800.0,5,2024-03-15
2024-03-08T15:53:00.970992798Z,SPX   240315C04800000,S,50,383.0,225999.9999999999,2024-03-08,C,4800.0,6,2024-03-15
2024-03-08T17:59:12.702354560Z,SPX   240315C05025000,B,50,121.1,219000.0000000001,2024-03-08,C,5025.0,3,2024-03-15
2024-03-08T18:05:58.166552911Z,SPX   240315C04800000,B,50,337.8,225499.99999999985,2024-03-08,C,4800.0,7,2024-03-15
2024-03-08T18:05:58.166552911Z,SPX   240315C04800000,B,50,337.8,225999.9999999999,2024-03-08,C,4800.0,6,2024-03-15
2024-03-08T18:05:58.166558462Z,SPX   240315C04800000,B,50,337.8,219000.0000000001,2024-03-08,C,4800.0,9,2024-03-15
2024-03-08T18:05:58.166558462Z,SPX   240315C04800000,B,50,337.8,225499.99999999985,2024-03-08,C,4800.0,8,2024-03-15
2024-03-08T18:19:59.641729982Z,SPX   240315C04975000,B,50,171.3,210999.9999999999,2024-03-08,C,4975.0,1,2024-03-15
2024-03-08T18:33:26.886953073Z,SPX   240315C04800000,B,50,335.4,240500.0000000001,2024-03-08,C,4800.0,4,2024-03-15
2024-03-08T18:33:26.886953073Z,SPX   240315C04800000,B,50,335.4,238000.0000000001,2024-03-08,C,4800.0,5,2024-03-15
2024-03-08T18:33:26.886958866Z,SPX   240315C04800000,B,50,335.4,240500.0000000001,2024-03-08,C,4800.0,3,2024-03-15
2024-03-08T18:33:26.886958866Z,SPX   240315C04800000,B,50,335.4,246500.0000000001,2024-03-08,C,4800.0,1,2024-03-15
2024-03-08T18:33:26.886958866Z,SPX   240315C04800000,B,50,335.4,240500.0000000001,2024-03-08,C,4800.0,2,2024-03-15
2024-03-08T18:33:52.866926320Z,SPX   240315C04000000,B,50,1134.7,227999.99999999953,2024-03-08,C,4000.0,3,2024-03-15
2024-03-08T18:33:52.866926320Z,SPX   240315C04000000,B,50,1134.7,227999.99999999953,2024-03-08,C,4000.0,4,2024-03-15
2024-03-08T18:33:52.866942011Z,SPX   240315C05000000,B,50,140.3,251999.9999999999,2024-03-08,C,5000.0,4,2024-03-15
2024-03-08T18:40:19.331617719Z,SPX   240315C05000000,B,50,132.7,290000.0,2024-03-08,C,5000.0,1,2024-03-15
2024-03-08T18:41:07.210070832Z,SPX   240315C05090000,B,50,58.6,227499.9999999999,2024-03-08,C,5090.0,3,2024-03-15
2024-03-08T18:44:27.989996573Z,SPX   240315C05125000,B,50,37.2,210000.0,2024-03-08,C,5125.0,1,2024-03-15
2024-03-08T18:53:05.484235383Z,SPX   240315C04000000,B,50,1127.3,298500.00000000023,2024-03-08,C,4000.0,1,2024-03-15
2024-03-08T18:53:05.484235383Z,SPX   240315C04000000,B,50,1127.3,265000.0,2024-03-08,C,4000.0,2,2024-03-15
2024-03-08T18:53:56.079292911Z,SPX   240315C05090000,B,50,58.3,229000.0,2024-03-08,C,5090.0,2,2024-03-15
2024-03-08T18:53:56.079308662Z,SPX   240315C05090000,B,50,58.3,229000.0,2024-03-08,C,5090.0,1,2024-03-15
2024-03-08T19:20:32.517897363Z,SPX   240315C05000000,B,50,145.9,215499.9999999999,2024-03-08,C,5000.0,18,2024-03-15
2024-03-08T20:28:22.401592206Z,SPX   240315C04900000,B,50,241.6,212999.9999999999,2024-03-08,C,4900.0,5,2024-03-15
2024-03-08T20:28:22.401601344Z,SPX   240315C04900000,B,50,241.6,219500.0000000001,2024-03-08,C,4900.0,3,2024-03-15
2024-03-08T20:28:22.401606187Z,SPX   240315C04900000,B,50,241.6,219500.0000000001,2024-03-08,C,4900.0,2,2024-03-15
2024-03-08T20:59:10.768345260Z,SPX   240315C05000000,B,50,137.6,265499.99999999994,2024-03-08,C,5000.0,3,2024-03-15
2024-03-08T20:59:10.768354519Z,SPX   240315C05040000,B,50,103.5,231500.0000000001,2024-03-08,C,5040.0,1,2024-03-15
2024-03-08T21:00:00.298153650Z,SPX   240315C04700000,B,50,432.8,228499.9999999999,2024-03-08,C,4700.0,1,2024-03-15
2024-03-08T21:00:00.354548128Z,SPX   240315C04900000,B,50,234.8,253499.9999999999,2024-03-08,C,4900.0,1,2024-03-15
2024-03-08T21:00:47.694974081Z,SPX   240315C05070000,B,50,79.3,226500.0,2024-03-08,C,5070.0,3,2024-03-15
2024-03-08T21:00:47.694974081Z,SPX   240315C05070000,B,50,79.3,226500.0,2024-03-08,C,5070.0,2,2024-03-15
2024-03-08T21:01:25.206653062Z,SPX   240315C05000000,B,50,141.9,235499.9999999999,2024-03-08,C,5000.0,11,2024-03-15
2024-03-08T21:01:25.206658362Z,SPX   240315C05050000,B,50,97.4,227500.0,2024-03-08,C,5050.0,3,2024-03-15
2024-03-08T21:01:25.215068125Z,SPX   240315C05000000,B,50,141.9,235499.9999999999,2024-03-08,C,5000.0,12,2024-03-15
2024-03-08T21:01:25.215072701Z,SPX   240315C05050000,B,50,97.4,227500.0,2024-03-08,C,5050.0,2,2024-03-15
2024-03-08T21:06:46.801170562Z,SPX   240315C05000000,B,50,145.1,219500.0000000001,2024-03-08,C,5000.0,17,2024-03-15
2024-03-08T21:09:25.109652422Z,SPX   240315C05000000,B,50,144.8,220999.9999999999,2024-03-08,C,5000.0,16,2024-03-15
2024-03-08T21:09:58.927604985Z,SPX   240315C04000000,B,50,1135.9,220499.99999999953,2024-03-08,C,4000.0,11,2024-03-15
2024-03-08T21:09:58.927630426Z,SPX   240315C05000000,B,50,143.9,225499.9999999999,2024-03-08,C,5000.0,13,2024-03-15
2024-03-08T21:09:58.928241630Z,SPX   240315C05000000,B,50,143.9,225499.9999999999,2024-03-08,C,5000.0,14,2024-03-15
2024-03-08T21:09:58.928802955Z,SPX   240315C05000000,B,50,143.9,225499.9999999999,2024-03-08,C,5000.0,15,2024-03-15
2024-03-08T21:13:00.005664306Z,SPX   240315C04000000,B,50,1135.5,223999.99999999977,2024-03-08,C,4000.0,5,2024-03-15
2024-03-08T21:13:00.005689052Z,SPX   240315C05000000,B,50,140.9,240499.9999999999,2024-03-08,C,5000.0,9,2024-03-15
2024-03-08T21:13:00.005689052Z,SPX   240315C05000000,B,50,140.9,248999.9999999999,2024-03-08,C,5000.0,8,2024-03-15
2024-03-08T21:13:00.006330519Z,SPX   240315C04000000,B,50,1135.5,223999.99999999977,2024-03-08,C,4000.0,6,2024-03-15
2024-03-08T21:13:00.006340578Z,SPX   240315C05000000,B,50,140.9,248999.9999999999,2024-03-08,C,5000.0,5,2024-03-15
2024-03-08T21:13:00.006932169Z,SPX   240315C04000000,B,50,1135.5,223999.99999999977,2024-03-08,C,4000.0,8,2024-03-15
2024-03-08T21:13:00.006937006Z,SPX   240315C05000000,B,50,140.9,248999.9999999999,2024-03-08,C,5000.0,6,2024-03-15
2024-03-08T21:13:00.007573623Z,SPX   240315C04000000,B,50,1135.5,223999.99999999977,2024-03-08,C,4000.0,9,2024-03-15
2024-03-08T21:13:00.076632893Z,SPX   240315C05000000,B,50,140.9,248999.9999999999,2024-03-08,C,5000.0,7,2024-03-15
2024-03-11T14:04:27.649406967Z,SPX   240315P05150000,S,50,64.5,85000.0,2024-03-11,P,5150.0,31,2024-03-15
2024-03-11T14:04:34.171158699Z,SPX   240315P05150000,S,50,64.9,89000.00000000003,2024-03-11,P,5150.0,25,2024-03-15
2024-03-11T14:04:36.940735933Z,SPX   240315P05130000,S,50,51.5,78999.99999999999,2024-03-11,P,5130.0,3,2024-03-15
2024-03-11T14:05:25.165303394Z,SPX   240315P05150000,S,50,64.2,83000.00000000001,2024-03-11,P,5150.0,53,2024-03-15
2024-03-11T14:05:26.227587015Z,SPX   240315P05150000,S,50,64.1,78999.99999999999,2024-03-11,P,5150.0,55,2024-03-15
2024-03-11T14:05:26.290391714Z,SPX   240315P05150000,S,50,63.9,77500.0,2024-03-11,P,5150.0,56,2024-03-15
2024-03-11T14:07:30.054109695Z,SPX   240315P05100000,S,50,37.6,77500.0,2024-03-11,P,5100.0,10,2024-03-15
2024-03-11T14:07:30.054109695Z,SPX   240315P05100000,S,50,37.6,78000.00000000001,2024-03-11,P,5100.0,9,2024-03-15
2024-03-11T14:07:31.457679529Z,SPX   240315P05130000,S,50,54.1,92000.0,2024-03-11,P,5130.0,1,2024-03-15
2024-03-11T14:07:40.125118066Z,SPX   240315P05130000,S,50,53.9,90999.99999999996,2024-03-11,P,5130.0,2,2024-03-15
2024-03-11T14:08:24.448115319Z,SPX   240315P05150000,S,50,66.3,101500.0,2024-03-11,P,5150.0,18,2024-03-15
2024-03-11T14:08:24.448361540Z,SPX   240315P05150000,S,50,66.3,102000.0,2024-03-11,P,5150.0,14,2024-03-15
2024-03-11T14:08:24.448361540Z,SPX   240315P05150000,S,50,66.3,102000.0,2024-03-11,P,5150.0,15,2024-03-15
2024-03-11T14:08:24.448682647Z,SPX   240315P05150000,S,50,66.3,102000.0,2024-03-11,P,5150.0,13,2024-03-15
2024-03-11T14:08:24.448927635Z,SPX   240315P05150000,S,50,66.3,102999.99999999996,2024-03-11,P,5150.0,10,2024-03-15
2024-03-11T14:08:24.448927635Z,SPX   240315P05150000,S,50,66.3,102500.0,2024-03-11,P,5150.0,11,2024-03-15
2024-03-11T14:08:24.449248819Z,SPX   240315P05150000,S,50,66.3,103499.99999999996,2024-03-11,P,5150.0,9,2024-03-15
2024-03-11T14:08:24.449563584Z,SPX   240315P05150000,S,50,66.3,100999.99999999996,2024-03-11,P,5150.0,20,2024-03-15
2024-03-11T14:08:24.449834291Z,SPX   240315P05150000,S,50,66.3,104500.0,2024-03-11,P,5150.0,6,2024-03-15
2024-03-11T14:08:24.449834291Z,SPX   240315P05150000,S,50,66.3,103499.99999999996,2024-03-11,P,5150.0,7,2024-03-15
2024-03-11T14:08:53.549078619Z,SPX   240315P05120000,S,50,46.1,81000.00000000001,2024-03-11,P,5120.0,2,2024-03-15
2024-03-11T14:08:53.549082755Z,SPX   240315P05120000,S,50,46.1,81000.00000000001,2024-03-11,P,5120.0,3,2024-03-15
2024-03-11T14:08:53.549088275Z,SPX   240315P05120000,S,50,46.1,81000.00000000001,2024-03-11,P,5120.0,1,2024-03-15
2024-03-11T14:09:17.406896526Z,SPX   240315P05150000,S,50,64.4,84000.00000000003,2024-03-11,P,5150.0,36,2024-03-15
2024-03-11T14:09:17.407212584Z,SPX   240315P05150000,S,50,64.4,84500.00000000003,2024-03-11,P,5150.0,34,2024-03-15
2024-03-11T14:10:34.299516352Z,SPX   240315P05150000,S,50,65.0,91000.0,2024-03-11,P,5150.0,22,2024-03-15
2024-03-11T14:10:34.299516352Z,SPX   240315P05150000,S,50,65.0,93500.0,2024-03-11,P,5150.0,21,2024-03-15
2024-03-11T14:10:36.626765350Z,SPX   240315P05125000,S,50,48.8,82999.99999999997,2024-03-11,P,5125.0,5,2024-03-15
2024-03-11T14:10:36.626765350Z,SPX   240315P05125000,S,50,48.8,80499.99999999997,2024-03-11,P,5125.0,6,2024-03-15
2024-03-11T14:11:17.577376166Z,SPX   240315C04850000,B,50,252.3,77999.99999999983,2024-03-11,C,4850.0,2,2024-03-15
2024-03-11T14:11:17.577376166Z,SPX   240315C04800000,B,50,301.8,89499.99999999988,2024-03-11,C,4800.0,3,2024-03-15
2024-03-11T14:11:17.577376166Z,SPX   240315C04800000,B,50,301.8,96500.00000000006,2024-03-11,C,4800.0,1,2024-03-15
2024-03-11T14:11:17.577376166Z,SPX   240315C04800000,B,50,301.8,93499.99999999994,2024-03-11,C,4800.0,2,2024-03-15
2024-03-11T14:14:18.259458710Z,SPX   240315P05100000,S,50,37.7,78500.00000000001,2024-03-11,P,5100.0,8,2024-03-15
2024-03-11T14:14:19.618888599Z,SPX   240315P05100000,S,50,37.7,79500.00000000001,2024-03-11,P,5100.0,6,2024-03-15
2024-03-11T14:14:19.618888599Z,SPX   240315P05100000,S,50,37.7,78500.00000000001,2024-03-11,P,5100.0,7,2024-03-15
2024-03-11T14:14:40.664524997Z,SPX   240315P05100000,S,50,37.8,79999.99999999997,2024-03-11,P,5100.0,5,2024-03-15
2024-03-11T14:14:40.664524997Z,SPX   240315P05125000,S,50,51.1,94500.0,2024-03-11,P,5125.0,1,2024-03-15
2024-03-11T14:15:09.564513102Z,SPX   240315P05150000,S,50,67.6,111999.99999999996,2024-03-11,P,5150.0,2,2024-03-15
2024-03-11T14:15:09.564513102Z,SPX   240315P05150000,S,50,67.6,115999.99999999996,2024-03-11,P,5150.0,1,2024-03-15
2024-03-11T14:15:09.564513102Z,SPX   240315P05145000,S,50,64.1,90999.99999999996,2024-03-11,P,5145.0,1,2024-03-15
2024-03-11T14:15:10.449018365Z,SPX   240315P05100000,S,50,38.0,83500.0,2024-03-11,P,5100.0,2,2024-03-15
2024-03-11T14:15:10.449194330Z,SPX   240315P05100000,S,50,38.0,83500.0,2024-03-11,P,5100.0,1,2024-03-15
2024-03-11T14:15:12.380556024Z,SPX   240315P05100000,S,50,37.8,82499.99999999997,2024-03-11,P,5100.0,3,2024-03-15
2024-03-11T14:15:12.380556024Z,SPX   240315P05100000,S,50,37.8,79999.99999999997,2024-03-11,P,5100.0,4,2024-03-15
2024-03-11T14:25:55.266645955Z,SPX   240315P05135000,S,50,55.6,77500.0,2024-03-11,P,5135.0,1,2024-03-15
2024-03-11T14:26:09.996939686Z,SPX   240315P05125000,S,50,49.0,83999.99999999999,2024-03-11,P,5125.0,4,2024-03-15
2024-03-11T14:26:09.996950474Z,SPX   240315P05125000,S,50,49.0,83999.99999999999,2024-03-11,P,5125.0,3,2024-03-15
2024-03-11T14:27:29.232371782Z,SPX   240315P05150000,S,50,64.9,89500.00000000003,2024-03-11,P,5150.0,24,2024-03-15
2024-03-11T14:28:07.432154645Z,SPX   240315P05110000,S,50,42.0,80000.0,2024-03-11,P,5110.0,2,2024-03-15
2024-03-11T17:01:19.440117653Z,SPX   240315C04850000,S,50,267.9,77999.99999999983,2024-03-11,C,4850.0,2,2024-03-15
2024-03-11T17:29:04.871884095Z,SPX   240315C04800000,S,50,321.1,96500.00000000006,2024-03-11,C,4800.0,1,2024-03-15
2024-03-11T17:30:27.679061323Z,SPX   240315C04800000,S,50,320.5,93499.99999999994,2024-03-11,C,4800.0,2,2024-03-15
2024-03-11T17:35:02.794800820Z,SPX   240315P05135000,B,50,40.1,77500.0,2024-03-11,P,5135.0,1,2024-03-15
2024-03-11T17:35:02.794806029Z,SPX   240315P05145000,B,50,45.9,90999.99999999996,2024-03-11,P,5145.0,1,2024-03-15
2024-03-11T18:29:41.934522043Z,SPX   240315P05150000,B,50,48.3,78999.99999999999,2024-03-11,P,5150.0,55,2024-03-15
2024-03-11T18:46:55.721784907Z,SPX   240315P05125000,B,50,32.7,80499.99999999997,2024-03-11,P,5125.0,6,2024-03-15
2024-03-11T18:47:10.470492948Z,SPX   240315P05150000,B,50,45.8,102500.0,2024-03-11,P,5150.0,11,2024-03-15
2024-03-11T18:47:29.016197922Z,SPX   240315P05150000,B,50,46.0,101500.0,2024-03-11,P,5150.0,18,2024-03-15
2024-03-11T18:48:44.606344554Z,SPX   240315P05150000,B,50,45.7,102999.99999999996,2024-03-11,P,5150.0,10,2024-03-15
2024-03-11T18:48:44.606344554Z,SPX   240315P05100000,B,50,22.1,77500.0,2024-03-11,P,5100.0,10,2024-03-15
2024-03-11T18:49:45.170143896Z,SPX   240315P05100000,B,50,21.8,79999.99999999997,2024-03-11,P,5100.0,4,2024-03-15
2024-03-11T18:49:45.170143896Z,SPX   240315P05100000,B,50,21.8,79999.99999999997,2024-03-11,P,5100.0,5,2024-03-15
2024-03-11T18:49:45.170143896Z,SPX   240315P05150000,B,50,45.2,111999.99999999996,2024-03-11,P,5150.0,2,2024-03-15
2024-03-11T18:49:45.170143896Z,SPX   240315P05100000,B,50,21.8,79500.00000000001,2024-03-11,P,5100.0,6,2024-03-15
2024-03-11T18:50:48.082208954Z,SPX   240315P05100000,B,50,21.3,82499.99999999997,2024-03-11,P,5100.0,3,2024-03-15
2024-03-11T18:50:48.082208954Z,SPX   240315P05100000,B,50,21.3,83500.0,2024-03-11,P,5100.0,2,2024-03-15
2024-03-11T18:50:48.082208954Z,SPX   240315P05100000,B,50,21.3,83500.0,2024-03-11,P,5100.0,1,2024-03-15
2024-03-11T18:50:48.082208954Z,SPX   240315P05150000,B,50,44.4,115999.99999999996,2024-03-11,P,5150.0,1,2024-03-15
2024-03-11T18:51:27.682865405Z,SPX   240315P05120000,B,50,29.9,81000.00000000001,2024-03-11,P,5120.0,1,2024-03-15
2024-03-11T18:51:27.682865405Z,SPX   240315P05120000,B,50,29.9,81000.00000000001,2024-03-11,P,5120.0,2,2024-03-15
2024-03-11T18:51:27.682865405Z,SPX   240315P05120000,B,50,29.9,81000.00000000001,2024-03-11,P,5120.0,3,2024-03-15
2024-03-11T18:52:24.033478435Z,SPX   240315P05100000,B,50,22.0,78000.00000000001,2024-03-11,P,5100.0,9,2024-03-15
2024-03-11T18:52:24.033478435Z,SPX   240315P05100000,B,50,22.0,78500.00000000001,2024-03-11,P,5100.0,8,2024-03-15
2024-03-11T18:52:24.033478435Z,SPX   240315P05100000,B,50,22.0,78500.00000000001,2024-03-11,P,5100.0,7,2024-03-15
2024-03-11T18:52:24.033478435Z,SPX   240315P05150000,B,50,45.4,104500.0,2024-03-11,P,5150.0,6,2024-03-15
2024-03-11T18:52:49.466520636Z,SPX   240315P05125000,B,50,32.2,83999.99999999999,2024-03-11,P,5125.0,4,2024-03-15
2024-03-11T18:52:49.466520636Z,SPX   240315P05125000,B,50,32.2,94500.0,2024-03-11,P,5125.0,1,2024-03-15
2024-03-11T18:52:49.466520636Z,SPX   240315P05125000,B,50,32.2,82999.99999999997,2024-03-11,P,5125.0,5,2024-03-15
2024-03-11T18:52:49.466520636Z,SPX   240315P05125000,B,50,32.2,83999.99999999999,2024-03-11,P,5125.0,3,2024-03-15
2024-03-11T18:53:16.759560196Z,SPX   240315P05150000,B,50,46.1,100999.99999999996,2024-03-11,P,5150.0,20,2024-03-15
2024-03-11T18:54:29.241612608Z,SPX   240315P05150000,B,50,46.3,93500.0,2024-03-11,P,5150.0,21,2024-03-15
2024-03-11T18:55:52.397578436Z,SPX   240315P05150000,B,50,45.9,102000.0,2024-03-11,P,5150.0,15,2024-03-15
2024-03-11T18:56:35.338585843Z,SPX   240315P05150000,B,50,45.6,103499.99999999996,2024-03-11,P,5150.0,7,2024-03-15
2024-03-11T18:56:35.338841401Z,SPX   240315P05150000,B,50,45.6,103499.99999999996,2024-03-11,P,5150.0,9,2024-03-15
2024-03-11T19:07:29.701754326Z,SPX   240315P05150000,B,50,45.9,102000.0,2024-03-11,P,5150.0,13,2024-03-15
2024-03-11T19:07:29.701979783Z,SPX   240315P05150000,B,50,45.9,102000.0,2024-03-11,P,5150.0,14,2024-03-15
2024-03-11T19:18:49.205363946Z,SPX   240315P05150000,B,50,48.4,77500.0,2024-03-11,P,5150.0,56,2024-03-15
2024-03-11T19:42:41.013403491Z,SPX   240315P05150000,B,50,47.1,89000.00000000003,2024-03-11,P,5150.0,25,2024-03-15
2024-03-11T19:44:10.456939353Z,SPX   240315P05150000,B,50,46.8,91000.0,2024-03-11,P,5150.0,22,2024-03-15
2024-03-11T19:44:59.303969127Z,SPX   240315P05150000,B,50,47.0,89500.00000000003,2024-03-11,P,5150.0,24,2024-03-15
2024-03-11T19:45:23.146721062Z,SPX   240315P05110000,B,50,26.0,80000.0,2024-03-11,P,5110.0,2,2024-03-15
2024-03-11T19:47:15.289609620Z,SPX   240315P05150000,B,50,47.6,83000.00000000001,2024-03-11,P,5150.0,53,2024-03-15
2024-03-11T19:47:15.290848223Z,SPX   240315P05150000,B,50,47.6,84000.00000000003,2024-03-11,P,5150.0,36,2024-03-15
2024-03-11T19:59:00.136804080Z,SPX   240315C04800000,S,50,319.7,89499.99999999988,2024-03-11,C,4800.0,3,2024-03-15
2024-03-11T20:02:33.280033724Z,SPX   240315P05150000,B,50,47.5,85000.0,2024-03-11,P,5150.0,31,2024-03-15
2024-03-11T20:02:33.280580018Z,SPX   240315P05150000,B,50,47.5,84500.00000000003,2024-03-11,P,5150.0,34,2024-03-15
2024-03-11T20:08:51.056440675Z,SPX   240315P05130000,B,50,35.7,78999.99999999999,2024-03-11,P,5130.0,3,2024-03-15
2024-03-11T20:08:51.056440675Z,SPX   240315P05130000,B,50,35.7,92000.0,2024-03-11,P,5130.0,1,2024-03-15
2024-03-11T20:08:51.056440675Z,SPX   240315P05130000,B,50,35.7,90999.99999999996,2024-03-11,P,5130.0,2,2024-03-15
2024-03-12T13:30:12.988284759Z,SPX   240315C04900000,B,50,247.7,158499.99999999994,2024-03-12,C,4900.0,3,2024-03-15
2024-03-12T13:34:38.404261162Z,SPX   240315C04900000,B,50,245.3,170499.99999999985,2024-03-12,C,4900.0,2,2024-03-15
2024-03-12T13:38:23.866374501Z,SPX   240315C05080000,B,50,63.3,183500.00000000003,2024-03-12,C,5080.0,2,2024-03-15
2024-03-12T13:45:28.909079794Z,SPX   240315C04725000,B,50,401.4,173000.00000000012,2024-03-12,C,4725.0,35,2024-03-15
2024-03-12T13:45:28.909079794Z,SPX   240315C04725000,B,50,401.4,173000.00000000012,2024-03-12,C,4725.0,34,2024-03-15
2024-03-12T13:45:35.227343715Z,SPX   240315C04725000,B,50,401.4,173000.00000000012,2024-03-12,C,4725.0,33,2024-03-15
2024-03-12T13:45:35.227343715Z,SPX   240315C04725000,B,50,401.4,173000.00000000012,2024-03-12,C,4725.0,32,2024-03-15
2024-03-12T13:45:53.103944265Z,SPX   240315C04725000,B,50,399.1,184499.99999999988,2024-03-12,C,4725.0,29,2024-03-15
2024-03-12T13:45:53.103944265Z,SPX   240315C04725000,B,50,399.1,184499.99999999988,2024-03-12,C,4725.0,28,2024-03-15
2024-03-12T13:46:00.084413303Z,SPX   240315C04725000,B,50,399.1,185499.99999999985,2024-03-12,C,4725.0,26,2024-03-15
2024-03-12T13:46:00.084413303Z,SPX   240315C04725000,B,50,399.1,184499.99999999988,2024-03-12,C,4725.0,27,2024-03-15
2024-03-12T13:46:17.825197735Z,SPX   240315C04725000,B,40,398.3,177599.9999999999,2024-03-12,C,4725.0,6,2024-03-15
2024-03-12T13:46:32.512228120Z,SPX   240315C04950000,B,33,176.1,181500.0,2024-03-12,C,4950.0,1,2024-03-15
2024-03-12T13:46:32.512228120Z,SPX   240315C04950000,B,50,176.1,260499.9999999999,2024-03-12,C,4950.0,3,2024-03-15
2024-03-12T13:46:32.512228120Z,SPX   240315C04950000,B,50,176.1,271000.0000000001,2024-03-12,C,4950.0,2,2024-03-15
2024-03-12T13:46:32.512228120Z,SPX   240315C04975000,B,50,149.5,274500.00000000006,2024-03-12,C,4975.0,1,2024-03-15
2024-03-12T13:46:36.712961770Z,SPX   240315C05075000,B,50,60.6,209000.0,2024-03-12,C,5075.0,2,2024-03-15
2024-03-12T13:46:36.712961770Z,SPX   240315C05075000,B,50,60.6,214000.0,2024-03-12,C,5075.0,1,2024-03-15
2024-03-12T13:46:47.785042741Z,SPX   240315C04725000,B,50,399.6,181999.99999999988,2024-03-12,C,4725.0,31,2024-03-15
2024-03-12T13:46:47.785042741Z,SPX   240315C04725000,B,50,399.6,181999.99999999988,2024-03-12,C,4725.0,30,2024-03-15
2024-03-12T13:46:48.145375095Z,SPX   240315C05125000,B,50,26.1,160000.0,2024-03-12,C,5125.0,1,2024-03-15
2024-03-12T13:46:48.145381171Z,SPX   240315C05125000,B,50,26.1,160000.0,2024-03-12,C,5125.0,2,2024-03-15
2024-03-12T13:46:48.145386440Z,SPX   240315C05125000,B,50,26.1,160000.0,2024-03-12,C,5125.0,3,2024-03-15
2024-03-12T13:47:07.312796032Z,SPX   240315C04725000,B,40,398.6,172000.0,2024-03-12,C,4725.0,9,2024-03-15
