datetime,option_symbol,action,order_size
2024-03-14T13:39:16.255058711Z,SPX   240419P04400000,B,50
2024-03-14T19:54:56.171454461Z,SPX   240419C05200000,S,50
2024-03-14T19:09:58.175539164Z,SPX   240419C05200000,B,50
2024-03-14T13:59:54.912196376Z,SPX   240419P04650000,S,50
2024-03-14T13:30:03.547450686Z,SPX   240419P04650000,B,50
2024-03-14T19:39:18.597871926Z,SPX   240419C05100000,S,50
2024-03-14T19:31:30.229831780Z,SPX   240419C05100000,B,50
2024-03-14T19:47:59.463232618Z,SPX   240419C05300000,S,50
2024-03-14T19:37:07.144700147Z,SPX   240419C05300000,B,50
2024-03-14T14:14:25.150461172Z,SPX   240517P04950000,S,50
2024-03-14T13:46:22.259415580Z,SPX   240517P04950000,B,50
2024-03-14T15:45:57.557276872Z,SPX   240517P04850000,S,50
2024-03-14T13:50:16.753326133Z,SPX   240517P04850000,B,50
2024-03-14T16:13:51.321635557Z,SPX   240517P04675000,S,50
2024-03-14T15:02:29.456271191Z,SPX   240517P04675000,B,50
2024-03-14T18:25:16.001911587Z,SPX   240517P05200000,S,50
2024-03-14T13:39:32.263799338Z,SPX   240517P05200000,B,50
2024-03-14T18:53:05.884656982Z,SPX   240517P04400000,S,50
2024-03-14T13:30:11.369478157Z,SPX   240517P04400000,B,50
2024-03-14T14:17:59.758025755Z,SPX   240621P04650000,S,50
2024-03-14T13:47:13.004831505Z,SPX   240621P04650000,B,50
2024-03-14T19:40:28.792918576Z,SPX   240621C05300000,S,50
2024-03-14T19:34:11.371818978Z,SPX   240621C05300000,B,50
2024-03-14T20:02:24.007007520Z,SPX   240621P04950000,S,50
2024-03-14T14:13:10.429371763Z,SPX   240621P04950000,B,50
2024-03-14T14:15:42.788257256Z,SPX   240621P05050000,S,50
2024-03-14T13:47:13.779955516Z,SPX   240621P05050000,B,50
2024-03-14T18:13:09.207495912Z,SPX   240719P05100000,S,50
2024-03-14T13:44:34.251296248Z,SPX   240719P05100000,B,50
2024-03-14T19:35:05.935086209Z,SPX   240719P04575000,S,50
2024-03-14T13:35:33.494534777Z,SPX   240719P04575000,B,50
2024-03-14T19:50:17.855363730Z,SPX   240719C05150000,S,29
2024-03-14T19:09:13.235721436Z,SPX   240719C05150000,B,29
2024-03-14T18:39:55.017413764Z,SPX   240621P04975000,S,50
2024-03-14T14:39:00.674480223Z,SPX   240621P04975000,B,50
2024-03-14T15:07:35.445802944Z,SPX   240719P04900000,S,31
2024-03-14T13:49:57.250969185Z,SPX   240719P04900000,B,31
2024-03-14T16:06:30.850979093Z,SPX   240719P04500000,S,50
2024-03-14T14:27:46.096650887Z,SPX   240719P04500000,B,50
2024-03-14T18:31:01.144880340Z,SPX   240719P05075000,S,20
2024-03-14T18:16:26.920136311Z,SPX   240719P05075000,B,20
2024-03-14T19:25:20.965656852Z,SPX   240719P04225000,S,50
2024-03-14T13:50:01.262702326Z,SPX   240719P04225000,B,50
2024-03-14T19:15:20.862493461Z,SPX   240719P05225000,S,50
2024-03-14T17:28:19.291128122Z,SPX   240719P05225000,B,50
2024-03-14T18:56:33.523097977Z,SPX   250117P04900000,S,50
2024-03-14T14:48:13.921347327Z,SPX   250117P04900000,B,50
2024-03-14T17:38:18.966799117Z,SPX   250117C05400000,S,20
2024-03-14T17:31:27.012229885Z,SPX   250117C05400000,B,20
2024-03-14T18:06:51.039484330Z,SPX   250117P05000000,S,15
2024-03-14T13:47:30.651606686Z,SPX   250117P05000000,B,15
2024-03-14T17:30:12.237685864Z,SPX   241115P03650000,S,50
2024-03-14T14:07:01.082821519Z,SPX   241115P03650000,B,50
2024-03-14T19:29:01.499869415Z,SPX   240419P04560000,S,50
2024-03-14T18:46:29.407158539Z,SPX   240419P04560000,B,50
2024-03-14T13:49:39.291614263Z,SPX   240419P05050000,S,50
2024-03-14T13:31:16.858271996Z,SPX   240419P05050000,B,50
2024-03-14T19:56:22.871703838Z,SPX   240419P04790000,S,50
2024-03-14T13:52:04.450187536Z,SPX   240419P04790000,B,50
2024-03-14T13:48:46.952274403Z,SPX   240517P05050000,S,45
2024-03-14T13:47:10.814061799Z,SPX   240517P05050000,B,45
2024-03-14T13:49:26.404603668Z,SPX   240419P04975000,S,50
2024-03-14T13:30:23.943203184Z,SPX   240419P04975000,B,50
2024-03-14T15:55:57.242029766Z,SPX   241115P05075000,S,30
2024-03-14T13:37:04.881323346Z,SPX   241115P05075000,B,30
2024-03-14T14:14:52.065184545Z,SPX   240419P04820000,S,50
2024-03-14T13:39:04.411530055Z,SPX   240419P04820000,B,50
2024-03-14T19:25:55.468670409Z,SPX   240315P05025000,S,50
2024-03-14T13:30:23.620017845Z,SPX   240315P05025000,B,50
2024-03-14T19:50:24.526270732Z,SPX   240315P05075000,S,50
2024-03-14T13:43:14.010294881Z,SPX   240315P05075000,B,50
2024-03-14T14:10:08.122878993Z,SPX   240517P04870000,S,50
2024-03-14T13:46:46.221151516Z,SPX   240517P04870000,B,50
2024-03-14T13:34:11.653700508Z,SPX   240315P05125000,S,25
2024-03-14T13:30:03.293735373Z,SPX   240315P05125000,B,25
2024-03-14T15:02:29.102999643Z,SPX   240517P04830000,S,50
2024-03-14T13:47:47.734650450Z,SPX   240517P04830000,B,50
2024-03-14T16:04:36.149269484Z,SPX   240419P04980000,S,50
2024-03-14T13:42:37.371172008Z,SPX   240419P04980000,B,50
2024-03-14T19:29:17.774328737Z,SPX   240315P05030000,S,50
2024-03-14T14:31:08.048747497Z,SPX   240315P05030000,B,50
2024-03-14T19:38:10.317522749Z,SPX   240315P05010000,S,50
2024-03-14T13:35:18.804220626Z,SPX   240315P05010000,B,50
2024-03-14T19:45:26.222930416Z,SPX   240419P05020000,S,50
2024-03-14T16:02:45.423448172Z,SPX   240419P05020000,B,50
2024-03-14T16:31:24.474305444Z,SPX   240517P05040000,S,50
2024-03-14T15:02:29.102994961Z,SPX   240517P05040000,B,50
2024-03-14T17:54:06.319783896Z,SPX   240419P05060000,S,50
2024-03-14T13:44:32.224132064Z,SPX   240419P05060000,B,50
2024-03-14T19:50:20.055089711Z,SPX   240419C05090000,S,50
2024-03-14T19:34:35.058665644Z,SPX   240419C05090000,B,50
2024-03-14T17:25:49.928925848Z,SPX   240621P04630000,S,50
2024-03-14T15:51:28.673857151Z,SPX   240621P04630000,B,50
2024-03-14T17:54:37.054531429Z,SPX   240419C05325000,S,50
2024-03-14T17:45:26.300287018Z,SPX   240419C05325000,B,50
2024-03-14T15:27:50.993036137Z,SPX   240621P04820000,S,50
2024-03-14T15:06:42.782005678Z,SPX   240621P04820000,B,50
2024-03-14T19:50:00.049421820Z,SPX   240621P04890000,S,40
2024-03-14T15:51:28.675761835Z,SPX   240621P04890000,B,40
2024-03-14T19:08:39.799868128Z,SPX   240621P04910000,S,50
2024-03-14T19:03:10.616542702Z,SPX   240621P04910000,B,50
2024-03-14T19:29:15.719547908Z,SPX   240419P04565000,S,50
2024-03-14T18:29:24.449567897Z,SPX   240419P04565000,B,50
2024-03-14T19:38:12.675469499Z,SPX   240315C05130000,S,50
2024-03-14T19:35:45.591375343Z,SPX   240315C05130000,B,50
2024-03-14T16:23:36.614713035Z,SPX   250221P04525000,S,50
2024-03-14T13:30:29.465916943Z,SPX   250221P04525000,B,50
2024-03-14T13:57:35.804599311Z,SPX   240315P05065000,S,50
2024-03-14T13:38:20.325007465Z,SPX   240315P05065000,B,50
2024-03-14T20:08:41.709736157Z,SPX   240315C05095000,S,20
2024-03-14T19:13:40.994484779Z,SPX   240315C05095000,B,20
2024-03-14T14:03:29.191005080Z,SPX   240315P05055000,S,50
2024-03-14T13:35:57.604456964Z,SPX   240315P05055000,B,50
2024-03-14T14:19:39.142108757Z,SPX   240719P04990000,S,50
2024-03-14T13:34:12.244551535Z,SPX   240719P04990000,B,50
2024-03-14T19:59:36.222545306Z,SPX   240315C05180000,S,50
2024-03-14T19:36:59.466710445Z,SPX   240315C05180000,B,50
2024-03-14T19:50:00.740915711Z,SPX   240315P05085000,S,46
2024-03-14T13:30:23.721950251Z,SPX   240315P05085000,B,46
2024-03-14T19:25:09.095971401Z,SPX   240315P05045000,S,50
2024-03-14T13:42:13.987042733Z,SPX   240315P05045000,B,50
2024-03-14T15:15:36.541344203Z,SPX   240419P04965000,S,50
2024-03-14T13:41:51.073015639Z,SPX   240419P04965000,B,50
2024-03-14T19:27:55.228448395Z,SPX   240419P04895000,S,50
2024-03-14T17:02:53.698992028Z,SPX   240419P04895000,B,50
2024-03-14T13:47:02.919292439Z,SPX   240517P05220000,S,50
2024-03-14T13:40:41.867137859Z,SPX   240517P05220000,B,50
2024-03-14T19:44:15.330814711Z,SPX   240419C05230000,S,1
2024-03-14T19:38:24.768051496Z,SPX   240419C05230000,B,1
2024-03-14T13:43:59.293094192Z,SPX   240315P05155000,S,50
2024-03-14T13:37:45.753683302Z,SPX   240315P05155000,B,50
2024-03-14T16:26:01.754170210Z,SPX   240719C05270000,S,11
2024-03-14T16:06:19.802253727Z,SPX   240719C05270000,B,11
2024-03-14T20:11:07.517753665Z,SPX   240419C05280000,S,50
2024-03-14T19:36:54.093187799Z,SPX   240419C05280000,B,50
2024-03-14T18:32:22.887876575Z,SPX   240517P05005000,S,45
2024-03-14T14:17:13.003505010Z,SPX   240517P05005000,B,45
2024-03-14T19:59:50.598761499Z,SPX   240517C05310000,S,50
2024-03-14T19:56:11.553495986Z,SPX   240517C05310000,B,50
2024-03-14T16:24:04.444498894Z,SPX   240419P05155000,S,45
2024-03-14T14:48:34.616393344Z,SPX   240419P05155000,B,45
2024-03-14T19:59:48.842241846Z,SPX   240419C05360000,S,50
2024-03-14T19:38:47.246803488Z,SPX   240419C05360000,B,50
2024-03-14T18:29:01.865331776Z,SPX   240517C05370000,S,50
2024-03-14T17:01:29.673809842Z,SPX   240517C05370000,B,50
2024-03-14T13:32:05.364392597Z,SPX   240315P05165000,S,24
2024-03-14T13:30:03.432931679Z,SPX   240315P05165000,B,24
2024-03-14T19:54:46.506857165Z,SPX   240419C05370000,S,50
2024-03-14T19:32:54.051544396Z,SPX   240419C05370000,B,50
2024-03-14T16:17:18.244719704Z,SPX   240419C05195000,S,50
2024-03-14T14:03:19.174921532Z,SPX   240419C05195000,B,50
2024-03-14T18:31:01.875469680Z,SPX   250321C05175000,S,44
2024-03-14T16:17:13.079298583Z,SPX   250321C05175000,B,44
2024-03-14T13:45:34.408534411Z,SPX   240621P05235000,S,27
2024-03-14T13:38:34.345506187Z,SPX   240621P05235000,B,27
2024-03-14T18:31:01.875474198Z,SPX   240621P05205000,S,50
2024-03-14T18:07:07.053981217Z,SPX   240621P05205000,B,50
2024-03-14T15:42:22.520762617Z,SPX   240621P04000000,S,50
2024-03-14T13:30:05.129238913Z,SPX   240621P04000000,B,50
2024-03-14T19:47:18.332644702Z,SPX   251219P04900000,S,50
2024-03-14T18:16:19.223272306Z,SPX   251219P04900000,B,50
2024-03-14T19:22:14.667918377Z,SPX   251219P04600000,S,50
2024-03-14T18:15:38.985029095Z,SPX   251219P04600000,B,50
2024-03-14T19:51:49.228158784Z,SPX   240621P03700000,S,50
2024-03-14T13:46:27.970587730Z,SPX   240621P03700000,B,50
2024-03-14T17:38:04.866625707Z,SPX   240621P04450000,S,50
2024-03-14T14:38:01.155036545Z,SPX   240621P04450000,B,50
2024-03-14T19:27:53.229509108Z,SPX   240621P04050000,S,50
2024-03-14T15:07:18.762114517Z,SPX   240621P04050000,B,50
2024-03-14T19:40:07.966912672Z,SPX   240621C05000000,S,50
2024-03-14T19:31:19.623557605Z,SPX   240621C05000000,B,50
2024-03-14T20:00:00.390942018Z,SPX   240315C04200000,S,10
2024-03-14T19:42:39.146122838Z,SPX   240315C04200000,B,10
2024-03-14T19:34:18.783989957Z,SPX   240315P05000000,S,50
2024-03-14T13:38:55.725852661Z,SPX   240315P05000000,B,50
2024-03-14T13:46:30.757873125Z,SPX   240419P05000000,S,50
2024-03-14T13:42:37.371166780Z,SPX   240419P05000000,B,50
2024-03-14T13:45:40.519472252Z,SPX   240419P05200000,S,50
2024-03-14T13:43:31.339930025Z,SPX   240419P05200000,B,50
2024-03-14T13:59:54.912196376Z,SPX   240419P04700000,S,50
2024-03-14T13:34:24.105605923Z,SPX   240419P04700000,B,50
2024-03-14T19:14:01.682984586Z,SPX   240419P04575000,S,50
2024-03-14T13:37:18.180632113Z,SPX   240419P04575000,B,50
2024-03-14T20:11:47.215875914Z,SPX   240517C05400000,S,50
2024-03-14T19:38:50.742039180Z,SPX   240517C05400000,B,50
2024-03-14T14:35:33.319777951Z,SPX   240419P04950000,S,25
2024-03-14T13:47:02.922821190Z,SPX   240419P04950000,B,25
2024-03-14T19:59:54.653803830Z,SPX   240517C04000000,S,50
2024-03-14T17:41:46.487756243Z,SPX   240517C04000000,B,50
2024-03-14T13:50:21.512487626Z,SPX   240517P04800000,S,50
2024-03-14T13:31:23.122500696Z,SPX   240517P04800000,B,50
2024-03-14T14:58:10.155090856Z,SPX   240517P04825000,S,50
2024-03-14T13:58:18.993501071Z,SPX   240517P04825000,B,50
2024-03-14T19:39:12.643014236Z,SPX   240621C05100000,S,26
2024-03-14T19:25:20.581978651Z,SPX   240621C05100000,B,26
2024-03-14T15:16:43.279758807Z,SPX   240621P04750000,S,50
2024-03-14T13:47:13.004841779Z,SPX   240621P04750000,B,50
2024-03-14T18:12:10.333783499Z,SPX   240719P04975000,S,24
2024-03-14T14:32:37.648648973Z,SPX   240719P04975000,B,24
2024-03-14T19:37:43.107752565Z,SPX   240719P04800000,S,50
2024-03-14T18:20:58.357435351Z,SPX   240719P04800000,B,50
2024-03-14T13:47:06.289658495Z,SPX   240621P05150000,S,13
2024-03-14T13:33:58.046755062Z,SPX   240621P05150000,B,13
2024-03-14T18:01:43.031515929Z,SPX   240719C05050000,S,30
2024-03-14T17:48:25.738911994Z,SPX   240719C05050000,B,30
2024-03-14T13:56:55.403413050Z,SPX   240719P05600000,S,20
2024-03-14T13:41:12.670175636Z,SPX   240719P05600000,B,20
2024-03-14T18:06:51.039489369Z,SPX   250117P04000000,S,50
2024-03-14T13:47:30.651606686Z,SPX   250117P04000000,B,50
2024-03-14T15:16:58.513545971Z,SPX   250117P04750000,S,50
2024-03-14T13:37:03.562750227Z,SPX   250117P04750000,B,50
2024-03-14T19:45:38.572216724Z,SPX   240315C04760000,S,10
2024-03-14T19:26:45.693356180Z,SPX   240315C04760000,B,10
2024-03-14T19:15:47.689453877Z,SPX   241115P03900000,S,50
2024-03-14T14:11:13.293457885Z,SPX   241115P03900000,B,50
2024-03-14T19:19:01.963682241Z,SPX   241115P04575000,S,50
2024-03-14T18:04:58.260592197Z,SPX   241115P04575000,B,50
2024-03-14T16:37:31.680784890Z,SPX   241115P05200000,S,50
2024-03-14T14:30:45.868733352Z,SPX   241115P05200000,B,50
2024-03-14T19:49:37.997205018Z,SPX   241115P04950000,S,50
2024-03-14T14:10:39.265099772Z,SPX   241115P04950000,B,50
2024-03-14T19:06:56.003028759Z,SPX   241115P05125000,S,30
2024-03-14T14:45:40.784261341Z,SPX   241115P05125000,B,30
2024-03-14T19:41:57.153500344Z,SPX   240419C05150000,S,30
2024-03-14T19:37:37.433537921Z,SPX   240419C05150000,B,30
2024-03-14T19:00:44.561071412Z,SPX   240517P04520000,S,50
2024-03-14T14:17:24.747233243Z,SPX   240517P04520000,B,50
2024-03-14T19:39:09.795662827Z,SPX   240315C05125000,S,50
2024-03-14T19:36:31.923045576Z,SPX   240315C05125000,B,50
2024-03-14T19:52:10.315572656Z,SPX   240517C05125000,S,30
2024-03-14T19:46:21.707039144Z,SPX   240517C05125000,B,30
2024-03-14T19:44:27.148722672Z,SPX   240517C05350000,S,50
2024-03-14T19:15:06.413244516Z,SPX   240517C05350000,B,50
2024-03-14T19:44:02.837871393Z,SPX   240419C05275000,S,4
2024-03-14T19:34:38.035063099Z,SPX   240419C05275000,B,4
2024-03-14T18:32:07.941229548Z,SPX   240419P04990000,S,50
2024-03-14T13:32:08.726830307Z,SPX   240419P04990000,B,50
2024-03-14T13:43:31.115395580Z,SPX   240315P05175000,S,50
2024-03-14T13:38:06.614095486Z,SPX   240315P05175000,B,50
2024-03-14T19:00:49.166197050Z,SPX   240621P05175000,S,25
2024-03-14T18:08:48.476001454Z,SPX   240621P05175000,B,25
2024-03-14T19:32:15.540873419Z,SPX   240315P05020000,S,1
2024-03-14T14:32:14.866668125Z,SPX   240315P05020000,B,1
2024-03-14T17:32:15.893489105Z,SPX   240315P05060000,S,1
2024-03-14T13:31:00.127481103Z,SPX   240315P05060000,B,1
2024-03-14T19:29:16.763617132Z,SPX   240419P04535000,S,26
2024-03-14T13:47:18.221095386Z,SPX   240419P04535000,B,26
2024-03-14T17:23:29.327855299Z,SPX   240315P05070000,S,50
2024-03-14T13:30:05.178806825Z,SPX   240315P05070000,B,50
2024-03-14T19:37:43.345358286Z,SPX   250117P05175000,S,30
2024-03-14T18:49:32.124100665Z,SPX   250117P05175000,B,30
2024-03-14T17:57:18.611323182Z,SPX   250117C05375000,S,43
2024-03-14T17:43:01.780545333Z,SPX   250117C05375000,B,43
2024-03-14T20:11:47.272325312Z,SPX   240517C05450000,S,50
2024-03-14T19:09:20.860573972Z,SPX   240517C05450000,B,50
2024-03-14T15:26:37.734506835Z,SPX   240517C05110000,S,50
2024-03-14T14:00:57.364631850Z,SPX   240517C05110000,B,50
2024-03-14T18:25:48.000328791Z,SPX   240315P05120000,S,50
2024-03-14T13:38:13.998183655Z,SPX   240315P05120000,B,50
2024-03-14T19:28:24.789573706Z,SPX   240419C05130000,S,50
2024-03-14T19:14:01.563811505Z,SPX   240419C05130000,B,50
2024-03-14T17:45:51.665948335Z,SPX   250221P04900000,S,50
2024-03-14T16:28:29.342610986Z,SPX   250221P04900000,B,50
2024-03-14T13:42:50.162688865Z,SPX   240315P05170000,S,23
2024-03-14T13:37:45.824670138Z,SPX   240315P05170000,B,23
2024-03-14T19:58:52.048740463Z,SPX   240315P05105000,S,50
2024-03-14T13:30:03.293735373Z,SPX   240315P05105000,B,50
2024-03-14T19:41:00.882111598Z,SPX   240315C05160000,S,50
2024-03-14T19:36:40.263968000Z,SPX   240315C05160000,B,50
2024-03-14T19:33:22.030970761Z,SPX   240315P05005000,S,50
2024-03-14T13:38:23.215631838Z,SPX   240315P05005000,B,50
2024-03-14T13:47:32.932019854Z,SPX   240419P05170000,S,45
2024-03-14T13:39:55.122103054Z,SPX   240419P05170000,B,45
2024-03-14T14:38:54.023548403Z,SPX   240419P04945000,S,50
2024-03-14T13:47:02.123707910Z,SPX   240419P04945000,B,50
2024-03-14T15:01:00.660458268Z,SPX   240719P05010000,S,39
2024-03-14T14:31:14.158499255Z,SPX   240719P05010000,B,39
2024-03-14T19:32:22.584742127Z,SPX   240315P05015000,S,50
2024-03-14T13:31:15.526406336Z,SPX   240315P05015000,B,50
2024-03-14T18:26:13.112526179Z,SPX   240315P05115000,S,30
2024-03-14T13:30:03.424646854Z,SPX   240315P05115000,B,30
2024-03-14T15:01:04.858950996Z,SPX   240517P05160000,S,50
2024-03-14T13:40:39.955794065Z,SPX   240517P05160000,B,50
2024-03-14T19:16:33.863446087Z,SPX   240419P04995000,S,50
2024-03-14T15:51:28.675761835Z,SPX   240419P04995000,B,50
2024-03-14T17:13:30.855491385Z,SPX   240621C05210000,S,14
2024-03-14T14:01:53.234704085Z,SPX   240621C05210000,B,14
2024-03-14T16:26:14.762450524Z,SPX   240719P05270000,S,24
2024-03-14T16:00:35.716355121Z,SPX   240719P05270000,B,24
2024-03-14T19:43:41.453161285Z,SPX   240719C05240000,S,50
2024-03-14T19:37:17.147431459Z,SPX   240719C05240000,B,50
2024-03-14T13:54:18.716150654Z,SPX   240517P05045000,S,50
2024-03-14T13:40:41.867149162Z,SPX   240517P05045000,B,50
2024-03-14T19:41:31.381967229Z,SPX   240419P05105000,S,45
2024-03-14T17:45:46.191018232Z,SPX   240419P05105000,B,45
2024-03-14T16:29:05.845528975Z,SPX   240517C05360000,S,6
2024-03-14T14:02:01.847448420Z,SPX   240517C05360000,B,6
2024-03-14T19:47:37.897103341Z,SPX   240315C05165000,S,50
2024-03-14T19:36:40.100779263Z,SPX   240315C05165000,B,50
2024-03-14T19:43:00.542165966Z,SPX   240517C05145000,S,15
2024-03-14T19:10:53.352186509Z,SPX   240517C05145000,B,15
2024-03-14T19:55:01.257679818Z,SPX   240419C05390000,S,50
2024-03-14T19:14:01.562257067Z,SPX   240419C05390000,B,50
2024-03-14T19:52:56.043255983Z,SPX   250321C05125000,S,32
2024-03-14T19:32:32.484333605Z,SPX   250321C05125000,B,32
2024-03-14T19:07:58.803139674Z,SPX   240621P05085000,S,50
2024-03-14T19:03:10.616547871Z,SPX   240621P05085000,B,50
2024-03-14T17:17:33.994696743Z,SPX   240621P04945000,S,27
2024-03-14T16:47:51.203596194Z,SPX   240621P04945000,B,27
2024-03-14T18:00:00.079176502Z,SPX   250321P05175000,S,1
2024-03-14T14:39:23.653476066Z,SPX   250321P05175000,B,1
2024-03-14T19:13:38.820470715Z,SPX   240621P04815000,S,48
2024-03-14T14:00:09.719879119Z,SPX   240621P04815000,B,48
2024-03-14T14:30:59.993611212Z,SPX   250321P04125000,S,50
2024-03-14T13:35:14.569888808Z,SPX   250321P04125000,B,50
2024-03-14T19:46:11.223919758Z,SPX   240517C05265000,S,50
2024-03-14T19:15:00.120136903Z,SPX   240517C05265000,B,50
2024-03-14T20:02:14.954011401Z,SPX   240315C05185000,S,1
2024-03-14T19:37:08.345687788Z,SPX   240315C05185000,B,1
2024-03-14T19:44:26.927485426Z,SPX   240621C05195000,S,46
2024-03-14T19:36:05.242099043Z,SPX   240621C05195000,B,46
2024-03-14T19:59:56.906107871Z,SPX   240517C05490000,S,50
2024-03-14T19:14:01.699648906Z,SPX   240517C05490000,B,50
2024-03-14T19:50:20.054927047Z,SPX   240621P03900000,S,2
2024-03-14T14:49:50.061344687Z,SPX   240621P03900000,B,2
2024-03-14T19:50:36.593385733Z,SPX   240621P04100000,S,50
2024-03-14T15:03:09.282779480Z,SPX   240621P04100000,B,50
2024-03-14T19:42:23.028532550Z,SPX   240621C05400000,S,50
2024-03-14T19:37:06.415042904Z,SPX   240621C05400000,B,50
2024-03-14T19:43:19.197482630Z,SPX   240621P04225000,S,50
2024-03-14T14:11:23.507467451Z,SPX   240621P04225000,B,50
2024-03-14T13:49:38.073284446Z,SPX   240621P04600000,S,50
2024-03-14T13:36:08.664846005Z,SPX   240621P04600000,B,50
2024-03-14T19:43:17.818334142Z,SPX   240315C05100000,S,20
2024-03-14T19:37:22.618758101Z,SPX   240315C05100000,B,20
2024-03-14T19:49:09.459088572Z,SPX   240315C04650000,S,20
2024-03-14T19:25:48.581813875Z,SPX   240315C04650000,B,20
2024-03-14T19:44:11.734766143Z,SPX   240315C04450000,S,40
2024-03-14T19:27:11.909892263Z,SPX   240315C04450000,B,40
2024-03-14T20:00:00.285621010Z,SPX   240315C04800000,S,9
2024-03-14T19:21:31.183764713Z,SPX   240315C04800000,B,9
2024-03-14T16:09:50.891948813Z,SPX   240315P05300000,S,28
2024-03-14T13:43:22.046476067Z,SPX   240315P05300000,B,28
2024-03-14T20:00:00.390656008Z,SPX   240315C04000000,S,10
2024-03-14T19:15:41.166463294Z,SPX   240315C04000000,B,10
2024-03-14T16:06:20.680137684Z,SPX   240419P04500000,S,50
2024-03-14T13:34:40.162326654Z,SPX   240419P04500000,B,50
2024-03-14T14:14:52.065184545Z,SPX   240419P04900000,S,50
2024-03-14T13:39:04.411524647Z,SPX   240419P04900000,B,50
2024-03-14T19:26:13.307025684Z,SPX   240517P03950000,S,50
2024-03-14T13:53:17.089236436Z,SPX   240517P03950000,B,50
2024-03-14T14:11:55.467709385Z,SPX   240517P04900000,S,50
2024-03-14T13:42:11.139203733Z,SPX   240517P04900000,B,50
2024-03-14T19:44:04.440811786Z,SPX   240517C05200000,S,37
2024-03-14T19:25:51.366232528Z,SPX   240517C05200000,B,37
2024-03-14T16:47:49.737341747Z,SPX   240517P04500000,S,50
2024-03-14T13:50:51.824440719Z,SPX   240517P04500000,B,50
2024-03-14T17:38:29.567013271Z,SPX   240517P04350000,S,50
2024-03-14T13:58:46.076652469Z,SPX   240517P04350000,B,50
2024-03-14T19:59:54.653808578Z,SPX   240517C05000000,S,50
2024-03-14T19:34:34.010299296Z,SPX   240517C05000000,B,50
2024-03-14T17:38:04.741482764Z,SPX   240621P04550000,S,50
2024-03-14T14:38:01.155032049Z,SPX   240621P04550000,B,50
2024-03-14T16:38:02.992668105Z,SPX   240719C05250000,S,50
2024-03-14T14:06:36.412574686Z,SPX   240719C05250000,B,50
2024-03-14T18:23:11.589981910Z,SPX   240719P04475000,S,50
2024-03-14T13:50:01.262693598Z,SPX   240719P04475000,B,50
2024-03-14T14:44:07.040928005Z,SPX   240719P04000000,S,50
2024-03-14T13:35:00.876517400Z,SPX   240719P04000000,B,50
2024-03-14T19:46:12.820107597Z,SPX   240315P05050000,S,2
2024-03-14T13:38:26.270784269Z,SPX   240315P05050000,B,2
2024-03-14T19:50:55.216288810Z,SPX   241115C05800000,S,50
2024-03-14T19:37:01.032923028Z,SPX   241115C05800000,B,50
2024-03-14T18:04:58.260587862Z,SPX   241115P04675000,S,50
2024-03-14T13:43:58.898379730Z,SPX   241115P04675000,B,50
2024-03-14T19:57:07.925878994Z,SPX   241115P04600000,S,50
2024-03-14T14:35:08.049564420Z,SPX   241115P04600000,B,50
2024-03-14T19:15:47.689453877Z,SPX   241115P04500000,S,50
2024-03-14T14:07:43.744864376Z,SPX   241115P04500000,B,50
2024-03-14T17:38:57.002956781Z,SPX   241115P04625000,S,50
2024-03-14T15:01:41.054979176Z,SPX   241115P04625000,B,50
2024-03-14T13:45:35.590127283Z,SPX   240315P05150000,S,6
2024-03-14T13:37:59.573883882Z,SPX   240315P05150000,B,6
2024-03-14T19:14:09.154377291Z,SPX   240419P04520000,S,50
2024-03-14T13:34:24.105605923Z,SPX   240419P04520000,B,50
2024-03-14T14:49:16.127476121Z,SPX   240517P04925000,S,50
2024-03-14T14:12:10.528925891Z,SPX   240517P04925000,B,50
2024-03-14T19:14:01.699653793Z,SPX   240517P04680000,S,50
2024-03-14T16:49:07.616451197Z,SPX   240517P04680000,B,50
2024-03-14T19:44:59.577875034Z,SPX   240517P04660000,S,50
2024-03-14T16:44:42.917843940Z,SPX   240517P04660000,B,50
2024-03-14T19:29:31.510671833Z,SPX   240419P04890000,S,50
2024-03-14T16:23:15.593486796Z,SPX   240419P04890000,B,50
2024-03-14T16:02:57.917739868Z,SPX   240517P05150000,S,50
2024-03-14T14:34:26.734732901Z,SPX   240517P05150000,B,50
2024-03-14T16:11:53.840210911Z,SPX   240517P04480000,S,50
2024-03-14T13:46:22.259420005Z,SPX   240517P04480000,B,50
2024-03-14T19:42:09.049095918Z,SPX   240419C05250000,S,1
2024-03-14T19:14:42.964204765Z,SPX   240419C05250000,B,1
2024-03-14T19:13:46.899679869Z,SPX   240419P04870000,S,50
2024-03-14T14:17:50.681077161Z,SPX   240419P04870000,B,50
2024-03-14T19:37:13.100273932Z,SPX   240419P04920000,S,50
2024-03-14T18:48:47.481464906Z,SPX   240419P04920000,B,50
2024-03-14T18:45:05.907687202Z,SPX   240419P05040000,S,50
2024-03-14T14:37:43.864719739Z,SPX   240419P05040000,B,50
2024-03-14T18:58:46.959716189Z,SPX   250321P05500000,S,50
2024-03-14T14:45:57.328999108Z,SPX   250321P05500000,B,50
2024-03-14T16:07:48.421303977Z,SPX   250321P04650000,S,50
2024-03-14T13:37:47.928753020Z,SPX   250321P04650000,B,50
2024-03-14T16:50:34.539375223Z,SPX   240315P05090000,S,50
2024-03-14T13:37:02.388414735Z,SPX   240315P05090000,B,50
